city,year,weekofyear,week_start_date,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k
iq,2009,48,11/26/2009,38.17,299.4557143,300.6142857,297.2257143,308.7,295.1,60.7,89.59428571,38.17,19.00142857,8.714285714
iq,2009,49,12/3/2009,73.45,298.7628571,299.9357143,296.97,308.9,295,134.43,91.70857143,73.45,18.67142857,7.757142857
iq,2009,50,12/10/2009,85.62,299.1985714,300.6785714,296.5957143,308.6,294.6,49.32,87.75285714,85.62,18.30428571,10.44285714
iq,2009,51,12/17/2009,81.21,298.3471429,299.35,296.9057143,307.5,295,208.87,92.95857143,81.21,18.60142857,6.671428571
iq,2009,52,12/24/2009,98.79,297.1814286,298.1857143,296.5571429,302.9,294.9,66.3,96.88571429,98.79,18.18,5.257142857
iq,2010,53,1/1/2010,,,,,,,,,,,
iq,2010,1,1/8/2010,27.04,299.2642857,300.5214286,294.53,308.6,292.8,8.5,78.27142857,27.04,16.12714286,11.1
iq,2010,2,1/15/2010,32.99,298.2971429,299.9357143,296.1471429,308,293.8,144.6,89.80714286,32.99,17.75857143,9.157142857
iq,2010,3,1/22/2010,19.04,298.9257143,300.4571429,296.38,307.8,294.8,31.2,87.64142857,19.04,18.00142857,8.628571429
iq,2010,4,1/29/2010,138.51,298.2914286,299.6142857,296.56,308.3,295,65.76,91.79857143,138.51,18.19285714,7.685714286
iq,2010,5,2/5/2010,47.31,298.7542857,300.3428571,296.8371429,306.1,295.6,95.83,90.64857143,47.31,18.52285714,8.314285714
iq,2010,6,2/12/2010,78.25,298.2514286,299.6785714,297.5685714,306.2,295.5,172.7,96.51571429,78.25,19.34571429,6.328571429
iq,2010,7,2/19/2010,32.19,299.6485714,300.95,297.09,309.2,294.5,54.2,88.36571429,32.19,18.85714286,9.414285714
iq,2010,8,2/26/2010,84.67,298.9171429,300.4857143,297.9285714,308.2,295.2,288.4,94.91571429,84.67,19.77285714,8.171428571
iq,2010,9,3/5/2010,80.58,298.3371429,299.6642857,297.9171429,306.3,295.8,144.98,97.7,80.58,19.75428571,6.242857143
iq,2010,10,3/12/2010,57.78,298.8371429,300.0928571,298.1414286,306.9,292.8,86.1,96.25,57.78,20.09142857,8.814285714
iq,2010,11,3/19/2010,121.2,299.1914286,300.9285714,298.45,307.4,294,191.76,96.12428571,121.2,20.46142857,8.828571429
iq,2010,12,3/26/2010,51.29,299.0042857,300.3,297.5557143,307.9,294.6,214.9,93.08285714,51.29,19.36857143,8.028571429
iq,2010,13,4/2/2010,49.8,299.0028571,300.7142857,296.5685714,309.1,294.2,24.25,88.70714286,49.8,18.21428571,9.514285714
iq,2010,14,4/9/2010,93.76,299.1157143,300.2714286,298.1614286,308.4,294.6,164.7,95.18285714,93.76,20.07857143,7.714285714
iq,2010,15,4/16/2010,17.33,298.3057143,299.5571429,297.0028571,307.3,294.3,150.8,93.65571429,17.33,18.67714286,7.228571429
iq,2010,16,4/23/2010,86.7,298.4385714,299.5071429,297.6785714,304.7,294.7,81.4,95.99571429,86.7,19.44857143,7.757142857
iq,2010,17,4/30/2010,26,299.0485714,300.0285714,296.4685714,308.4,294.6,23.6,87.65714286,26,18.06857143,8.257142857
iq,2010,18,5/7/2010,73.97,297.6171429,298.5857143,296.9757143,304.7,294.6,85.46,96.71285714,73.97,18.60285714,5.714285714
iq,2010,19,5/14/2010,59.4,297.2785714,297.9357143,296.7385714,306,294,87.3,97.44571429,59.4,18.39142857,6.185714286
iq,2010,20,5/21/2010,1.15,297.6485714,298.7071429,293.2271429,308.7,290.1,8.8,78.99857143,1.15,14.90857143,11.24285714
iq,2010,21,5/28/2010,55.3,299.3342857,300.7714286,296.8257143,309.7,294.5,45,88.76571429,55.3,18.48571429,9.8
iq,2010,22,6/4/2010,86.47,298.33,299.3928571,296.4528571,308.5,291.9,207.1,91.6,86.47,18.07,7.471428571
iq,2010,23,6/11/2010,58.94,296.5985714,297.5928571,295.5014286,305.5,292.4,50.6,94.28,58.94,17.00857143,7.5
iq,2010,24,6/18/2010,59.67,296.3457143,297.5214286,295.3242857,306.1,291.9,62.33,94.66,59.67,16.81571429,7.871428571
iq,2010,25,6/25/2010,63.22,298.0971429,299.8357143,295.8071429,307.8,292.3,36.9,89.08285714,63.22,17.35571429,11.01428571
